filename	acq_time	operator	randstr
func/sub-05_ses-02_task-feedBES_run-3_bold.nii.gz	2020-07-10T13:10:56	n/a	5beed6e7
fmap/sub-05_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-07-10T13:21:27	n/a	3d94a042
fmap/sub-05_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-07-10T13:22:16	n/a	64f9e859
func/sub-05_ses-02_task-feedBES_run-4_bold.nii.gz	2020-07-10T13:22:56	n/a	530511ea
func/sub-05_ses-02_task-sensoryT_bold.nii.gz	2020-07-10T13:33:52	n/a	a80f9076
anat/sub-05_ses-02_acq-orig_T1w.nii.gz	2020-07-10T13:49:05	n/a	b906468c
func/sub-05_ses-02_task-retmap_bold.nii.gz	2020-07-10T13:50:16	n/a	78e288c7
