filename	acq_time	operator	randstr
anat/sub-07_ses-01_acq-orig_T1w.nii.gz	2019-09-18T14:21:58	n/a	e5526394
anat/sub-07_ses-01_acq-hcHighres_T1w.nii.gz	2019-09-18T14:27:18	n/a	e704f356
func/sub-07_ses-01_task-feedBES_run-001_bold.nii.gz	2019-09-18T14:30:29	n/a	73bdf43a
fmap/sub-07_ses-01_acq-feedBES_dir-AP_epi.nii.gz	2019-09-18T14:41:01	n/a	bfa8a859
fmap/sub-07_ses-01_acq-feedBES_dir-PA_epi.nii.gz	2019-09-18T14:41:50	n/a	2e16dbbe
func/sub-07_ses-01_task-feedBES_run-002_bold.nii.gz	2019-09-18T14:43:49	n/a	019f38aa
func/sub-07_ses-01_task-tarmap_bold.nii.gz	2019-09-18T14:54:32	n/a	74748741
