filename	acq_time	operator	randstr
func/sub-02_ses-02_task-feedBES_run-3_bold.nii.gz	2020-07-03T10:47:06	n/a	4ec43f20
fmap/sub-02_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-07-03T10:57:50	n/a	0626976a
fmap/sub-02_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-07-03T10:58:44	n/a	9901d048
func/sub-02_ses-02_task-feedBES_run-4_bold.nii.gz	2020-07-03T10:59:46	n/a	209c8c94
func/sub-02_ses-02_task-sensoryT_bold.nii.gz	2020-07-03T11:11:16	n/a	3a0c7017
anat/sub-02_ses-02_acq-orig_T1w.nii.gz	2020-07-03T11:26:50	n/a	7a2a6645
func/sub-02_ses-02_task-retmap_bold.nii.gz	2020-07-03T11:29:06	n/a	2d9a6fa6
