filename	acq_time	operator	randstr
anat/sub-20_ses-01_acq-orig_T1w.nii.gz	2020-10-02T10:48:18	n/a	6be5349a
func/sub-20_ses-01_task-feedBES_run-1_bold.nii.gz	2020-10-02T10:51:59	n/a	052cdeed
fmap/sub-20_ses-01_acq-feedBES_dir-AP_epi.nii.gz	2020-10-02T11:02:30	n/a	4be851ec
fmap/sub-20_ses-01_acq-feedBES_dir-PA_epi.nii.gz	2020-10-02T11:03:20	n/a	1e800fdb
func/sub-20_ses-01_task-feedBES_run-2_bold.nii.gz	2020-10-02T11:04:39	n/a	48f4bca7
func/sub-20_ses-01_task-tarmap_bold.nii.gz	2020-10-02T11:17:03	n/a	d0766277
anat/sub-20_ses-01_acq-hcHighres_T1w.nii.gz	2020-10-02T11:31:23	n/a	b72e5002
func/sub-20_ses-01_task-bars_bold.nii.gz	2020-10-02T11:33:13	n/a	cb1a6577
