filename	acq_time	operator	randstr
func/sub-01_ses-02_task-feedBES_run-3_bold.nii.gz	2020-07-03T16:44:26	n/a	1bd64477
fmap/sub-01_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-07-03T16:54:43	n/a	79bcd81b
fmap/sub-01_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-07-03T16:56:13	n/a	3a1ef0f8
func/sub-01_ses-02_task-feedBES_run-4_bold.nii.gz	2020-07-03T16:57:06	n/a	eb2b62d4
func/sub-01_ses-02_task-sensoryT_bold.nii.gz	2020-07-03T17:08:04	n/a	03282dda
anat/sub-01_ses-02_acq-orig_T1w.nii.gz	2020-07-03T17:23:13	n/a	af784699
func/sub-01_ses-02_task-retmap_bold.nii.gz	2020-07-03T17:25:06	n/a	844e1ab5
