filename	acq_time	operator	randstr
anat/sub-22_ses-01_acq-orig_T1w.nii.gz	2020-09-09T10:28:20	Dr. Shrestha	74da2d17
func/sub-22_ses-01_task-feedBES_run-1_bold.nii.gz	2020-09-09T10:31:23	Dr. Shrestha	1e8ea2b7
fmap/sub-22_ses-01_acq-feedBES_dir-AP_epi.nii.gz	2020-09-09T10:41:56	Dr. Shrestha	4f2f0bd2
fmap/sub-22_ses-01_acq-feedBES_dir-PA_epi.nii.gz	2020-09-09T10:42:45	Dr. Shrestha	3b8f0ee2
func/sub-22_ses-01_task-feedBES_run-2_bold.nii.gz	2020-09-09T10:44:03	Dr. Shrestha	b4761cc2
func/sub-22_ses-01_task-tarmap_bold.nii.gz	2020-09-09T10:55:45	Dr. Shrestha	77b8d06c
anat/sub-22_ses-01_acq-hcHighres_T1w.nii.gz	2020-09-09T11:09:52	Dr. Shrestha	51d08308
func/sub-22_ses-01_task-bars_bold.nii.gz	2020-09-09T11:11:43	Dr. Shrestha	cefa9ca5
