filename	acq_time	operator	randstr
anat/sub-23_ses-01_acq-orig_T1w.nii.gz	2020-09-18T11:29:48	n/a	35f16b4b
func/sub-23_ses-01_task-feedBES_run-1_bold.nii.gz	2020-09-18T11:33:48	n/a	cfb3ecf0
fmap/sub-23_ses-01_acq-feedBES_dir-AP_epi.nii.gz	2020-09-18T11:43:53	n/a	353f5e49
fmap/sub-23_ses-01_acq-feedBES_dir-PA_epi.nii.gz	2020-09-18T11:45:29	n/a	1651cabf
func/sub-23_ses-01_task-feedBES_run-2_bold.nii.gz	2020-09-18T11:46:48	n/a	bffe4851
func/sub-23_ses-01_task-tarmap_bold.nii.gz	2020-09-18T11:58:11	n/a	fedb56d4
anat/sub-23_ses-01_acq-hcHighres_T1w.nii.gz	2020-09-18T12:12:42	n/a	42d7c72f
func/sub-23_ses-01_task-bars_bold.nii.gz	2020-09-18T12:14:48	n/a	5612e119
