filename	acq_time	operator	randstr
func/sub-18_ses-02_task-feedBES_run-3_bold.nii.gz	2020-09-02T15:37:40	n/a	06bb1761
fmap/sub-18_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-09-02T15:47:54	n/a	8d77cbf1
fmap/sub-18_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-09-02T15:48:39	n/a	3e062756
func/sub-18_ses-02_task-feedBES_run-4_bold.nii.gz	2020-09-02T15:50:00	n/a	5a216f16
func/sub-18_ses-02_task-sensoryT_bold.nii.gz	2020-09-02T16:00:53	n/a	c8e9f1e6
anat/sub-18_ses-02_acq-orig_T1w.nii.gz	2020-09-02T16:15:53	n/a	d11c2c93
func/sub-18_ses-02_task-retmap_bold.nii.gz	2020-09-02T16:17:40	n/a	93612699
