filename	acq_time	operator	randstr
func/sub-21_ses-02_task-feedBES_run-3_bold.nii.gz	2020-09-08T15:40:34	n/a	79a15ed0
fmap/sub-21_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-09-08T15:50:43	n/a	9908a22f
fmap/sub-21_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-09-08T15:52:03	n/a	8506182a
func/sub-21_ses-02_task-feedBES_run-4_bold.nii.gz	2020-09-08T15:52:54	n/a	7e996453
func/sub-21_ses-02_task-sensoryT_bold.nii.gz	2020-09-08T16:04:04	n/a	b04e1060
anat/sub-21_ses-02_acq-orig_T1w.nii.gz	2020-09-08T16:19:36	n/a	4e3e2fc4
func/sub-21_ses-02_task-retmap_bold.nii.gz	2020-09-08T16:21:14	n/a	5e740634
