filename	acq_time	operator	randstr
anat/sub-05_ses-01_acq-orig_T1w.nii.gz	2020-07-10T11:56:20	n/a	c9cd7a51
func/sub-05_ses-01_task-feedBES_run-1_bold.nii.gz	2020-07-10T12:00:12	n/a	71255ce2
fmap/sub-05_ses-01_acq-feedBES_dir-AP_epi.nii.gz	2020-07-10T12:10:23	n/a	ed0ab024
fmap/sub-05_ses-01_acq-feedBES_dir-PA_epi.nii.gz	2020-07-10T12:11:41	n/a	ff711917
func/sub-05_ses-01_task-feedBES_run-2_bold.nii.gz	2020-07-10T12:12:32	n/a	485f6c64
func/sub-05_ses-01_task-tarmap_bold.nii.gz	2020-07-10T12:23:56	n/a	102aaabb
anat/sub-05_ses-01_acq-hcHighres_T1w.nii.gz	2020-07-10T12:38:04	n/a	673c5464
func/sub-05_ses-01_task-bars_bold.nii.gz	2020-07-10T12:39:32	n/a	dc2a9a55
