filename	acq_time	operator	randstr
func/sub-25_ses-02_task-feedBES_run-3_bold.nii.gz	2020-10-07T11:38:10	n/a	b7cfb21f
fmap/sub-25_ses-02_acq-feedBES_dir-AP_epi.nii.gz	2020-10-07T11:48:40	n/a	83ec466a
fmap/sub-25_ses-02_acq-feedBES_dir-PA_epi.nii.gz	2020-10-07T11:49:29	n/a	7ab86e1e
func/sub-25_ses-02_task-feedBES_run-4_bold.nii.gz	2020-10-07T11:50:50	n/a	c178981e
func/sub-25_ses-02_task-sensoryT_bold.nii.gz	2020-10-07T12:01:49	n/a	f96db25a
anat/sub-25_ses-02_acq-orig_T1w.nii.gz	2020-10-07T12:16:47	n/a	238259ab
func/sub-25_ses-02_task-retmap_bold.nii.gz	2020-10-07T12:18:10	n/a	ebbe50dd
